사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
Dec.23,8호선,2813,강동구청,15 ,0 ,4838 ,779 ,10989 ,5551 ,28735 ,13586 ,39951 ,31137 ,24001 ,15060 ,17329 ,11314 ,15886 ,10895 ,15845 ,12749 ,15945 ,14794 ,15634 ,14760 ,16067 ,17146 ,19178 ,20680 ,22120 ,24701 ,25797 ,36150 ,10823 ,25478 ,8436 ,17245 ,7947 ,17254 ,5413 ,14701 ,2336 ,8536 ,411 ,2832 ,7 ,51 ,0 ,0 ,0 ,0 
Dec.23,8호선,2814,몽촌토성(평화의문),2 ,0 ,1625 ,2376 ,4095 ,7736 ,11332 ,9256 ,18374 ,25704 ,11887 ,14599 ,8923 ,9584 ,9017 ,9143 ,9202 ,9329 ,9265 ,9009 ,10599 ,8344 ,11378 ,9568 ,16227 ,12309 ,17660 ,15079 ,22046 ,19114 ,9871 ,14255 ,8375 ,8222 ,9247 ,8462 ,6751 ,7240 ,3267 ,4427 ,645 ,1572 ,32 ,36 ,0 ,0 ,0 ,0 
Dec.23,8호선,2815,잠실(송파구청),12 ,0 ,1461 ,2879 ,4475 ,10114 ,8823 ,29195 ,12334 ,77621 ,9997 ,51493 ,10552 ,40189 ,14846 ,44327 ,19174 ,42153 ,23560 ,45032 ,31346 ,43403 ,42058 ,42630 ,50337 ,45700 ,59923 ,51410 ,75906 ,52461 ,49285 ,27104 ,48973 ,15335 ,49743 ,11291 ,36495 ,8620 ,11901 ,5799 ,2994 ,1853 ,119 ,150 ,0 ,0 ,0 ,0 
Dec.23,8호선,2816,석촌,0 ,0 ,2492 ,799 ,5687 ,4037 ,14762 ,7543 ,23729 ,19720 ,13921 ,19000 ,11107 ,13557 ,11297 ,14507 ,12434 ,15680 ,13325 ,16035 ,13346 ,16901 ,14531 ,17736 ,16106 ,19350 ,18719 ,25009 ,19919 ,31959 ,12071 ,19999 ,11463 ,13393 ,12322 ,11024 ,9953 ,10240 ,4619 ,6682 ,974 ,2693 ,68 ,157 ,0 ,15 ,0 ,0 
Dec.23,8호선,2817,송파,16 ,1 ,3179 ,651 ,8619 ,6689 ,27850 ,9662 ,36179 ,19263 ,22953 ,10923 ,17822 ,9218 ,16960 ,9174 ,16460 ,11488 ,16060 ,13449 ,14570 ,14871 ,16272 ,16786 ,19262 ,19523 ,18222 ,23822 ,18405 ,30642 ,10273 ,23866 ,7016 ,15343 ,5641 ,15727 ,4902 ,14301 ,2060 ,8300 ,320 ,2472 ,23 ,267 ,0 ,1 ,0 ,0 
Dec.23,8호선,2818,가락시장,136 ,3 ,3384 ,2465 ,5226 ,7091 ,10382 ,13979 ,13146 ,36654 ,10584 ,16320 ,10258 ,12245 ,11183 ,13613 ,11670 ,14275 ,13385 ,14317 ,15857 ,13737 ,17435 ,14882 ,17770 ,19100 ,21884 ,22107 ,27303 ,26445 ,14311 ,16800 ,13611 ,10154 ,14879 ,9715 ,12835 ,7562 ,5927 ,4986 ,1224 ,2684 ,8 ,625 ,0 ,68 ,0 ,0 
Dec.23,8호선,2819,문정,5 ,1 ,2399 ,3415 ,7215 ,13200 ,21174 ,48357 ,31713 ,155680 ,19671 ,74105 ,17162 ,29221 ,19008 ,19869 ,22129 ,19595 ,24845 ,21915 ,28957 ,20319 ,31526 ,20867 ,37123 ,23518 ,81899 ,27396 ,111797 ,37094 ,40902 ,25368 ,28184 ,14885 ,24893 ,15145 ,16316 ,13738 ,7526 ,8384 ,1241 ,2199 ,17 ,92 ,0 ,0 ,0 ,0 
Dec.23,8호선,2820,장지,2 ,0 ,5529 ,2785 ,17911 ,11567 ,42424 ,25235 ,53146 ,43880 ,33215 ,29041 ,23147 ,20806 ,20802 ,22083 ,22667 ,21842 ,24697 ,21477 ,24423 ,23931 ,29606 ,26919 ,35879 ,29633 ,47517 ,36431 ,48682 ,49077 ,25425 ,32384 ,23403 ,21205 ,18481 ,18949 ,10207 ,18591 ,3818 ,11014 ,514 ,2855 ,3 ,89 ,0 ,0 ,0 ,0 
Dec.23,8호선,2821,복정,20 ,0 ,3570 ,2105 ,10069 ,8273 ,25373 ,9886 ,34716 ,16401 ,20744 ,10500 ,14136 ,9168 ,11846 ,7402 ,13406 ,8864 ,11702 ,8530 ,11872 ,8803 ,13549 ,10932 ,17006 ,14181 ,21471 ,19608 ,22143 ,26521 ,11962 ,19294 ,7950 ,13139 ,7354 ,12530 ,5819 ,11908 ,2563 ,5339 ,534 ,1399 ,7 ,82 ,0 ,1 ,0 ,0 
Dec.23,8호선,2822,산성,33 ,2 ,4652 ,553 ,9685 ,1971 ,24823 ,2835 ,30075 ,6770 ,15639 ,4940 ,11042 ,4975 ,9423 ,4860 ,9221 ,5573 ,8866 ,6492 ,7910 ,7273 ,8328 ,9569 ,9292 ,11888 ,8660 ,15523 ,6885 ,24564 ,3602 ,20540 ,2651 ,13086 ,2057 ,12618 ,1564 ,12151 ,799 ,7051 ,153 ,2638 ,0 ,68 ,0 ,0 ,0 ,0 
Dec.23,8호선,2823,남한산성입구(성남법원.검찰청),110 ,10 ,10941 ,1503 ,20496 ,4797 ,48105 ,10317 ,63943 ,21940 ,33459 ,17955 ,22733 ,12268 ,21626 ,10449 ,21587 ,12676 ,19811 ,14231 ,19158 ,14466 ,19517 ,18526 ,21284 ,23360 ,22542 ,28740 ,19972 ,43785 ,9382 ,33481 ,6711 ,22776 ,5481 ,22421 ,3689 ,21390 ,1431 ,12367 ,294 ,4554 ,1 ,79 ,0 ,0 ,0 ,0 
Dec.23,8호선,2824,단대오거리,48 ,1 ,8983 ,1569 ,18204 ,5788 ,44341 ,10286 ,53557 ,19553 ,28420 ,10425 ,19461 ,9011 ,17820 ,9856 ,18522 ,11428 ,17320 ,12564 ,16233 ,14575 ,16288 ,18789 ,18437 ,23340 ,20577 ,29140 ,21333 ,44461 ,10390 ,34451 ,7446 ,21805 ,5470 ,21300 ,4060 ,20502 ,1727 ,12410 ,418 ,3913 ,3 ,195 ,0 ,0 ,0 ,0 
Dec.23,8호선,2825,신흥,0 ,0 ,3753 ,415 ,6926 ,2250 ,15725 ,3323 ,21774 ,6675 ,12218 ,4490 ,8399 ,5055 ,7682 ,5986 ,7816 ,7768 ,7794 ,9519 ,7970 ,9840 ,9221 ,10499 ,10681 ,12588 ,10453 ,14399 ,8846 ,19784 ,5197 ,15367 ,4372 ,10256 ,3417 ,9272 ,2418 ,8533 ,1164 ,5434 ,210 ,1481 ,2 ,224 ,0 ,0 ,0 ,0 
Dec.23,8호선,2826,수진,10 ,0 ,4142 ,498 ,6254 ,2893 ,14429 ,4986 ,21198 ,10645 ,12957 ,6852 ,9123 ,6473 ,9121 ,6634 ,10018 ,6745 ,9770 ,8432 ,9294 ,8059 ,9715 ,8910 ,12358 ,10338 ,9762 ,11568 ,8401 ,15963 ,5148 ,11974 ,4063 ,8020 ,3651 ,8095 ,2582 ,7110 ,1031 ,5133 ,257 ,1314 ,27 ,269 ,0 ,2 ,0 ,0 
Dec.23,8호선,2827,모란,12 ,0 ,2504 ,532 ,2880 ,3137 ,8201 ,4588 ,10255 ,9863 ,7042 ,5876 ,6453 ,5929 ,7520 ,6859 ,9348 ,7257 ,10239 ,7301 ,10355 ,7023 ,11259 ,8002 ,13791 ,8196 ,11797 ,8232 ,11390 ,10960 ,6458 ,6780 ,4854 ,4460 ,4778 ,4519 ,4160 ,3872 ,2567 ,2529 ,761 ,1714 ,3 ,490 ,0 ,39 ,0 ,0 
Dec.23,8호선,2828,남위례,3 ,1 ,1501 ,962 ,5719 ,3164 ,19113 ,7516 ,23202 ,23207 ,13463 ,11259 ,10460 ,7103 ,9188 ,6571 ,9994 ,7688 ,9856 ,8681 ,9769 ,8795 ,11353 ,10170 ,13568 ,12613 ,17028 ,16121 ,17930 ,23003 ,8033 ,17326 ,6857 ,10409 ,7197 ,10322 ,5503 ,9453 ,2503 ,6535 ,666 ,2181 ,2 ,72 ,0 ,0 ,0 ,0 
Dec.23,9호선,4101,개화,12 ,8 ,2016 ,173 ,7021 ,2662 ,15204 ,3330 ,10246 ,4705 ,4166 ,2693 ,2809 ,1834 ,2564 ,2168 ,2358 ,1899 ,2466 ,2119 ,2807 ,2312 ,3185 ,2211 ,4297 ,2937 ,5976 ,3134 ,5552 ,5886 ,2378 ,5434 ,1681 ,2730 ,1826 ,2279 ,533 ,1891 ,332 ,1460 ,104 ,635 ,9 ,105 ,9 ,15 ,0 ,0 
Dec.23,9호선,4102,김포공항,12 ,0 ,867 ,2596 ,3026 ,15505 ,10825 ,17085 ,12159 ,19128 ,7402 ,18558 ,7932 ,22771 ,11020 ,23646 ,11666 ,25081 ,14098 ,25978 ,17785 ,26017 ,20274 ,23095 ,18197 ,25632 ,19117 ,31378 ,21678 ,26817 ,16773 ,16427 ,15096 ,6302 ,13797 ,4171 ,11602 ,3281 ,4566 ,2314 ,245 ,1721 ,7 ,74 ,0 ,6 ,0 ,0 
Dec.23,9호선,4103,공항시장,7 ,0 ,3375 ,204 ,4523 ,1215 ,8986 ,2019 ,11548 ,4202 ,6350 ,3268 ,5317 ,3326 ,4600 ,3528 ,5253 ,4219 ,5068 ,3922 ,4607 ,4562 ,4535 ,5477 ,4712 ,6653 ,5226 ,8636 ,4558 ,11220 ,2977 ,8794 ,2768 ,6023 ,2363 ,6156 ,1885 ,5921 ,912 ,4129 ,193 ,1393 ,5 ,45 ,0 ,8 ,0 ,0 
Dec.23,9호선,4104,신방화,8 ,0 ,4974 ,545 ,11313 ,2471 ,26491 ,4880 ,27647 ,11707 ,15393 ,7947 ,12613 ,6218 ,11478 ,6958 ,12584 ,8193 ,11442 ,8927 ,10069 ,10653 ,10663 ,10604 ,11792 ,14717 ,10717 ,17071 ,10418 ,23962 ,6292 ,20090 ,4634 ,13710 ,3686 ,11415 ,2619 ,11989 ,1214 ,7942 ,238 ,2760 ,5 ,63 ,0 ,10 ,0 ,0 
Dec.23,9호선,4105,마곡나루(서울식물원),19 ,0 ,4579 ,1506 ,9761 ,13550 ,27573 ,20870 ,29078 ,53100 ,15992 ,24034 ,12689 ,14984 ,14395 ,13343 ,16467 ,13762 ,17202 ,16295 ,17735 ,14321 ,20504 ,16544 ,27094 ,18682 ,41681 ,26661 ,45575 ,38620 ,22143 ,28438 ,19951 ,17043 ,18975 ,17131 ,16738 ,16008 ,8655 ,10975 ,1158 ,4304 ,16 ,267 ,0 ,0 ,0 ,0 
Dec.23,9호선,4106,양천향교,5 ,0 ,4538 ,1151 ,10475 ,10634 ,28570 ,12704 ,30986 ,37795 ,16512 ,15359 ,13091 ,10555 ,13784 ,8370 ,15046 ,9591 ,13631 ,11463 ,13381 ,10280 ,15167 ,13038 ,19878 ,13111 ,24159 ,18594 ,30608 ,28148 ,11680 ,24230 ,8166 ,15420 ,6792 ,15669 ,5248 ,16057 ,2482 ,10865 ,454 ,3754 ,2 ,92 ,0 ,0 ,0 ,0 
Dec.23,9호선,4107,가양,43 ,0 ,14846 ,1708 ,26288 ,7988 ,72995 ,28006 ,75937 ,51343 ,44977 ,29487 ,35910 ,20962 ,33173 ,19804 ,36370 ,24293 ,33736 ,25947 ,30701 ,28900 ,32806 ,34341 ,38108 ,38508 ,45566 ,49198 ,49136 ,67336 ,22893 ,59914 ,17932 ,38286 ,15162 ,34562 ,10671 ,33086 ,4794 ,21943 ,619 ,6693 ,9 ,376 ,0 ,4 ,0 ,0 
Dec.23,9호선,4108,증미,1 ,0 ,2599 ,563 ,7239 ,2385 ,21989 ,10686 ,24779 ,42997 ,12792 ,16482 ,9652 ,6756 ,9510 ,6303 ,9703 ,6603 ,9690 ,6742 ,8798 ,8418 ,9147 ,8073 ,10943 ,10149 ,22114 ,13621 ,33141 ,19192 ,9896 ,14782 ,6124 ,8984 ,4759 ,8711 ,2924 ,8206 ,1213 ,5739 ,186 ,1797 ,0 ,68 ,0 ,0 ,0 ,0 
Dec.23,9호선,4109,등촌,5 ,0 ,6192 ,812 ,15315 ,3115 ,44479 ,7991 ,54322 ,18189 ,26911 ,13142 ,19581 ,10514 ,18814 ,11791 ,19296 ,13349 ,17918 ,14770 ,16490 ,15316 ,16456 ,18883 ,18294 ,23478 ,19925 ,28993 ,19431 ,43758 ,9782 ,34152 ,7691 ,20343 ,6284 ,20564 ,5477 ,16512 ,2459 ,11762 ,455 ,3924 ,14 ,138 ,0 ,0 ,0 ,0 
Dec.23,9호선,4110,염창,18 ,0 ,12185 ,742 ,26095 ,4580 ,73015 ,8204 ,82055 ,20191 ,47049 ,12129 ,31857 ,11342 ,27265 ,12829 ,27287 ,14794 ,24847 ,17401 ,21918 ,20605 ,21382 ,24943 ,23647 ,33229 ,26007 ,44939 ,25548 ,69816 ,13794 ,57195 ,11335 ,37896 ,10266 ,35464 ,7784 ,35119 ,3438 ,23899 ,567 ,7178 ,24 ,924 ,0 ,0 ,0 ,0 
Dec.23,9호선,4111,신목동,2 ,0 ,2418 ,334 ,5965 ,1841 ,19429 ,3670 ,19576 ,5714 ,9748 ,2944 ,7594 ,3358 ,6510 ,2922 ,6271 ,3773 ,5976 ,5093 ,5182 ,4473 ,5469 ,6046 ,7314 ,6802 ,7308 ,8931 ,5859 ,14075 ,2878 ,10502 ,2104 ,7419 ,1804 ,7667 ,1582 ,7173 ,703 ,4016 ,183 ,1537 ,1 ,47 ,0 ,0 ,0 ,0 
Dec.23,9호선,4112,선유도,2 ,0 ,2156 ,1177 ,6104 ,3974 ,20351 ,13472 ,26369 ,41345 ,12718 ,19953 ,10205 ,8504 ,10053 ,8417 ,11021 ,8758 ,10606 ,8250 ,10494 ,9110 ,11775 ,9063 ,14813 ,10504 ,26643 ,15168 ,35775 ,21051 ,12949 ,15843 ,8178 ,9565 ,7190 ,9996 ,5355 ,9061 ,2298 ,6372 ,439 ,1946 ,11 ,81 ,0 ,0 ,0 ,0 
Dec.23,9호선,4113,당산,81 ,0 ,8623 ,1498 ,17900 ,7135 ,50489 ,15340 ,59885 ,44450 ,36468 ,23525 ,28777 ,17664 ,27456 ,19365 ,29968 ,21138 ,29449 ,23885 ,27575 ,23827 ,28591 ,29350 ,31837 ,34523 ,41704 ,48633 ,47738 ,65681 ,24675 ,49511 ,21789 ,34301 ,21393 ,34502 ,18592 ,34094 ,9403 ,22839 ,1601 ,6546 ,34 ,704 ,0 ,13 ,0 ,0 
Dec.23,9호선,4114,국회의사당,3 ,0 ,858 ,2044 ,2097 ,9415 ,4583 ,43926 ,6809 ,144213 ,7100 ,68187 ,9677 ,27572 ,14086 ,21920 ,18229 ,20129 ,20876 ,23089 ,26333 ,17320 ,27819 ,11967 ,37829 ,13642 ,74227 ,15049 ,94371 ,15655 ,35705 ,9481 ,24232 ,5719 ,25607 ,4979 ,16991 ,4715 ,5742 ,3137 ,1254 ,955 ,84 ,122 ,0 ,0 ,0 ,0 
Dec.23,9호선,4115,여의도,18 ,0 ,2645 ,2695 ,4223 ,24887 ,8423 ,129346 ,10505 ,156211 ,11052 ,78239 ,14995 ,44020 ,22932 ,41949 ,26012 ,41457 ,33473 ,42805 ,41549 ,37467 ,53389 ,35040 ,73121 ,34175 ,155018 ,37879 ,145208 ,35530 ,73802 ,18616 ,67786 ,9712 ,53697 ,8985 ,30822 ,8405 ,11302 ,5104 ,1581 ,2438 ,12 ,390 ,0 ,0 ,0 ,0 
Dec.23,9호선,4116,샛강,6 ,0 ,1071 ,939 ,2080 ,3942 ,4201 ,16691 ,6052 ,35397 ,5003 ,15273 ,5344 ,9872 ,6584 ,8291 ,7523 ,7944 ,8591 ,8414 ,9413 ,7014 ,10413 ,7976 ,13178 ,9015 ,22350 ,11842 ,30355 ,14118 ,12414 ,8663 ,11566 ,4386 ,11658 ,4261 ,8868 ,3711 ,4420 ,2220 ,939 ,929 ,13 ,33 ,0 ,0 ,0 ,0 
Dec.23,9호선,4117,노량진,411 ,2 ,16503 ,1820 ,24353 ,11646 ,61758 ,28144 ,86719 ,53214 ,51914 ,35077 ,35724 ,25867 ,36060 ,32155 ,38868 ,37567 ,43704 ,39435 ,40313 ,39168 ,42020 ,41264 ,46773 ,53279 ,54701 ,71056 ,52849 ,98015 ,34830 ,62139 ,36824 ,43609 ,42371 ,42362 ,46434 ,41125 ,18024 ,25700 ,1969 ,6731 ,22 ,344 ,0 ,47 ,0 ,0 
Dec.23,9호선,4118,노들,4 ,0 ,3724 ,235 ,5616 ,1401 ,16767 ,2157 ,21819 ,3770 ,12824 ,3530 ,9260 ,3470 ,7905 ,3923 ,7898 ,4509 ,7747 ,4831 ,6584 ,6132 ,5847 ,6698 ,7022 ,9151 ,7437 ,11418 ,6231 ,14749 ,3526 ,10777 ,2938 ,7602 ,2489 ,7294 ,1983 ,7279 ,786 ,4813 ,202 ,1372 ,18 ,36 ,0 ,0 ,0 ,0 
Dec.23,9호선,4119,흑석(중앙대입구),12 ,0 ,3464 ,918 ,5768 ,4666 ,17503 ,11065 ,22524 ,23046 ,15582 ,16014 ,14010 ,15083 ,15010 ,13468 ,15902 ,14931 ,16712 ,14334 ,16826 ,16110 ,18984 ,13666 ,21430 ,17474 ,26049 ,21818 ,18476 ,28327 ,10948 ,19744 ,10234 ,12709 ,10407 ,12759 ,9469 ,12186 ,4778 ,8067 ,973 ,2530 ,5 ,138 ,0 ,0 ,0 ,0 
Dec.23,9호선,4120,동작(현충원),5 ,0 ,1106 ,264 ,1410 ,1743 ,3893 ,1709 ,4729 ,2878 ,3071 ,2185 ,2649 ,2417 ,2914 ,1997 ,3176 ,1927 ,3068 ,2100 ,2832 ,2320 ,3148 ,2465 ,3935 ,2565 ,3632 ,2820 ,3774 ,3609 ,1656 ,2462 ,1275 ,1906 ,1327 ,1858 ,1069 ,1942 ,605 ,1658 ,100 ,924 ,10 ,372 ,0 ,26 ,0 ,1 
Dec.23,9호선,4121,구반포,2 ,0 ,243 ,225 ,537 ,2088 ,1125 ,2355 ,1742 ,3700 ,1237 ,3273 ,1063 ,1527 ,1309 ,1291 ,1563 ,1604 ,1523 ,1578 ,1859 ,1603 ,2139 ,1394 ,3215 ,1628 ,3936 ,2075 ,3825 ,2303 ,1696 ,1104 ,1237 ,759 ,1165 ,841 ,840 ,763 ,228 ,430 ,44 ,216 ,1 ,14 ,0 ,0 ,0 ,0 
Dec.23,9호선,4122,신반포,1 ,0 ,723 ,480 ,2271 ,7067 ,6855 ,8079 ,10265 ,10137 ,7223 ,7165 ,5887 ,5368 ,5700 ,5062 ,6344 ,5011 ,6934 ,5986 ,6641 ,6717 ,8794 ,5979 ,12394 ,7052 ,12128 ,8243 ,10015 ,9539 ,5495 ,7160 ,3977 ,4296 ,3742 ,4531 ,2531 ,4414 ,800 ,2919 ,235 ,839 ,5 ,30 ,0 ,0 ,0 ,0 
Dec.23,9호선,4123,고속터미널,18 ,2 ,2522 ,1258 ,5555 ,15388 ,16976 ,19280 ,23792 ,29135 ,21035 ,32763 ,20474 ,39570 ,23339 ,43765 ,25901 ,45283 ,28639 ,43544 ,32841 ,50254 ,38021 ,50550 ,41516 ,52166 ,41332 ,55141 ,39053 ,56530 ,32805 ,38803 ,29560 ,26590 ,21458 ,26036 ,17438 ,21405 ,6218 ,11671 ,965 ,2198 ,18 ,165 ,0 ,0 ,0 ,0 
Dec.23,9호선,4124,사평,2 ,0 ,1061 ,235 ,2955 ,1916 ,10144 ,4685 ,14200 ,8129 ,9275 ,3962 ,7124 ,3706 ,6701 ,3901 ,6963 ,5451 ,6463 ,6423 ,6884 ,5890 ,6896 ,7779 ,8921 ,7663 ,9330 ,8993 ,9240 ,12349 ,4943 ,8108 ,3209 ,6631 ,2383 ,6526 ,1985 ,6481 ,661 ,3469 ,185 ,1078 ,0 ,44 ,0 ,0 ,0 ,0 
Dec.23,9호선,4125,신논현,100 ,2 ,4865 ,1268 ,12438 ,14070 ,29119 ,33405 ,36930 ,78792 ,30439 ,92066 ,29281 ,55408 ,34983 ,45761 ,41556 ,48857 ,45165 ,50133 ,50240 ,52809 ,57007 ,50576 ,68724 ,59363 ,87070 ,81580 ,100886 ,103139 ,74095 ,60587 ,59600 ,33693 ,68835 ,29537 ,65844 ,24128 ,36842 ,14876 ,6149 ,4186 ,19 ,671 ,0 ,38 ,1 ,0 
Dec.23,공항철도 1호선,4201,서울역,232 ,3 ,2995 ,1751 ,3773 ,13703 ,11050 ,20584 ,15142 ,30935 ,16781 ,28020 ,17098 ,22370 ,22644 ,24089 ,27294 ,25945 ,28508 ,23827 ,21245 ,19491 ,30583 ,22417 ,31574 ,23569 ,36851 ,25911 ,36881 ,24895 ,29303 ,21982 ,22631 ,14828 ,24801 ,13308 ,19298 ,10490 ,11398 ,5166 ,112 ,3423 ,0 ,1 ,0 ,0 ,0 ,0 
Dec.23,공항철도 1호선,4202,공덕,61 ,0 ,2095 ,165 ,2525 ,1659 ,5988 ,3876 ,6579 ,11035 ,4162 ,5802 ,3501 ,4231 ,3783 ,5044 ,3781 ,4792 ,3991 ,5273 ,3707 ,4885 ,3698 ,5676 ,4669 ,7296 ,6790 ,10583 ,9531 ,14361 ,4490 ,8734 ,3690 ,5855 ,3911 ,5800 ,3833 ,5814 ,1618 ,4124 ,102 ,2034 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,공항철도 1호선,4203,홍대입구,248 ,9 ,5240 ,412 ,5997 ,3981 ,10074 ,10066 ,13421 ,24813 ,12288 ,28038 ,13946 ,25087 ,15835 ,29995 ,18331 ,35609 ,20433 ,37956 ,23964 ,33148 ,28341 ,33327 ,36283 ,35073 ,43205 ,38089 ,45017 ,43103 ,37641 ,28486 ,36346 ,16437 ,41563 ,13184 ,37409 ,12199 ,17601 ,9024 ,1479 ,2948 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,공항철도 1호선,4204,디지털미디어시티,120 ,9 ,4062 ,1015 ,8269 ,7506 ,20398 ,27891 ,21718 ,80143 ,13093 ,38504 ,9995 ,16242 ,10996 ,12875 ,12784 ,13379 ,14351 ,13597 ,14416 ,11447 ,16674 ,11880 ,22194 ,14561 ,48234 ,21214 ,74916 ,27827 ,30482 ,18584 ,19357 ,11216 ,18080 ,10537 ,14418 ,10302 ,7205 ,6884 ,916 ,3141 ,3 ,8 ,0 ,0 ,0 ,0 
Dec.23,공항철도 1호선,4206,마곡나루(서울식물원),35 ,1 ,2278 ,1719 ,4790 ,20173 ,13038 ,29227 ,15155 ,61480 ,8125 ,28555 ,5945 ,11155 ,7461 ,7464 ,8664 ,8197 ,8307 ,11192 ,8596 ,7156 ,14048 ,6886 ,24339 ,8679 ,59430 ,13059 ,44121 ,18918 ,17013 ,10228 ,11613 ,6984 ,9934 ,6853 ,13624 ,7433 ,2697 ,4669 ,435 ,3029 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,공항철도 1호선,4207,김포공항,23 ,1 ,1860 ,2270 ,3587 ,12389 ,6720 ,18012 ,13949 ,16546 ,14679 ,10613 ,16204 ,10888 ,20543 ,11186 ,17576 ,11912 ,20553 ,11858 ,24157 ,10572 ,22958 ,9417 ,19974 ,10413 ,22434 ,13288 ,28292 ,10147 ,18899 ,6715 ,17266 ,2775 ,21442 ,1826 ,17869 ,1644 ,8149 ,1020 ,432 ,987 ,3 ,43 ,0 ,0 ,0 ,0 
Dec.23,공항철도 1호선,4208,계양,25 ,1 ,12800 ,1008 ,34005 ,3782 ,68565 ,4722 ,54975 ,7243 ,35904 ,6321 ,24771 ,5072 ,21628 ,6590 ,20533 ,7434 ,17370 ,10457 ,14826 ,12872 ,14761 ,17059 ,16999 ,23230 ,15828 ,31315 ,11713 ,54671 ,6655 ,49358 ,4788 ,32120 ,3840 ,31372 ,2767 ,29263 ,1386 ,19539 ,196 ,6190 ,1 ,0 ,0 ,0 ,0 ,0 
Dec.23,공항철도 1호선,4209,검암,1073 ,7 ,7734 ,414 ,13200 ,2201 ,31255 ,7047 ,24408 ,14021 ,12839 ,5064 ,10019 ,3927 ,10278 ,3812 ,9461 ,4723 ,8340 ,5770 ,7508 ,6329 ,7370 ,7628 ,9181 ,10847 ,9609 ,14958 ,10921 ,24097 ,4533 ,23123 ,3769 ,14565 ,3274 ,13590 ,2592 ,13397 ,1186 ,11260 ,219 ,5541 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,공항철도 1호선,4210,청라국제도시,136 ,3 ,6502 ,197 ,16637 ,4344 ,30896 ,7638 ,20424 ,17502 ,12648 ,5752 ,11069 ,3886 ,11511 ,4001 ,10619 ,4629 ,9794 ,5859 ,9032 ,6880 ,9788 ,7760 ,11814 ,10994 ,16586 ,15187 ,19001 ,22930 ,5875 ,22331 ,4136 ,15598 ,3378 ,15171 ,2795 ,16423 ,1225 ,10566 ,226 ,4718 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,공항철도 1호선,4211,운서,121 ,6 ,15107 ,673 ,19481 ,7261 ,28645 ,13515 ,25943 ,12371 ,14599 ,11008 ,15272 ,6179 ,17913 ,7191 ,17557 ,9268 ,14611 ,10239 ,12598 ,12802 ,13756 ,14331 ,15630 ,16841 ,17289 ,21679 ,14385 ,31271 ,8199 ,24764 ,7622 ,22375 ,7166 ,21269 ,6317 ,22010 ,2800 ,16993 ,316 ,5719 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,공항철도 1호선,4212,공항화물청사,16 ,2 ,745 ,925 ,1249 ,7148 ,1943 ,11832 ,2163 ,19969 ,1884 ,3267 ,825 ,1902 ,890 ,3459 ,1111 ,4437 ,1238 ,3629 ,2100 ,3698 ,2933 ,2820 ,4996 ,1936 ,10706 ,1851 ,14575 ,989 ,3293 ,1331 ,2088 ,1751 ,2710 ,927 ,2897 ,408 ,583 ,214 ,12 ,111 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,공항철도 1호선,4213,인천공항1터미널,0 ,0 ,7619 ,9611 ,11609 ,18197 ,14708 ,33995 ,17674 ,32627 ,16993 ,23731 ,14793 ,24298 ,16662 ,29130 ,21500 ,36102 ,23058 ,26178 ,27301 ,23254 ,36080 ,19396 ,29725 ,21986 ,29099 ,23747 ,32916 ,18981 ,23935 ,19101 ,22784 ,11573 ,25669 ,9853 ,27296 ,6489 ,12298 ,5918 ,92 ,4365 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,공항철도 1호선,4215,인천공항2터미널,0 ,0 ,5054 ,5595 ,7181 ,12959 ,7857 ,18520 ,9424 ,17613 ,7991 ,10744 ,6144 ,10046 ,6149 ,12708 ,7871 ,15161 ,8429 ,11667 ,13462 ,10239 ,14544 ,10308 ,17698 ,9660 ,19493 ,11417 ,21909 ,6930 ,14144 ,3643 ,15480 ,2859 ,15235 ,2253 ,11782 ,1969 ,2821 ,1700 ,7 ,2254 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,공항철도 1호선,4217,영종,15 ,18 ,3292 ,186 ,10122 ,1774 ,14801 ,2670 ,11678 ,3409 ,9085 ,2652 ,8606 ,2678 ,8501 ,4038 ,7744 ,4067 ,6619 ,3911 ,6322 ,5864 ,6283 ,8185 ,7279 ,8812 ,6722 ,9121 ,4144 ,13925 ,2946 ,13422 ,2359 ,8864 ,2298 ,9407 ,1702 ,8599 ,835 ,7715 ,165 ,2727 ,0 ,0 ,0 ,0 ,0 ,0 
